id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1411019,City Located Double Room in Penthouse Apartment,765874,Sam,,Dublin City,53.347499566340026,-6.26731656315546,Private room,89,2,44,2017-02-04,3.93,1,249
16433489,Cosy Apt mins walk from Dublin's Centre,24012549,Peggy,,Dublin City,53.353673944542685,-6.258470581085187,Entire home/apt,88,2,2,2017-01-29,1.22,1,49
17188844,Room with own bathroom in Donnybrook. Fancy :),73954615,Fabian,,Dublin City,53.327724560821544,-6.24561506739782,Private room,37,3,0,,,1,83
10611708,Modern Cosy City Centre Apartment,18128416,Elaine,,Dublin City,53.34450904021456,-6.245343907430565,Entire home/apt,70,1,10,2016-07-10,0.80,1,0
15402995,Trinity College Historic Single Ensuite Bedroom,98580506,Trinity,,Dublin City,53.34354210030517,-6.258556502067878,Private room,140,1,0,,,3,87
3114981,En suite Loft bedroom with parking,15828109,Mary,,Dublin City,53.381692651040005,-6.202497793318726,Private room,50,2,44,2016-10-31,1.96,1,72
15292073,City Centre Apartment,29728489,Lada,,Dublin City,53.35272103875276,-6.264413680873795,Entire home/apt,90,3,1,2016-10-30,0.27,1,0
14354424,Comfy bedroom near citycentre,38826397,Annie,,Dublin City,53.350869520490576,-6.247302366449404,Private room,45,2,9,2017-02-01,1.48,2,8
13993986,Lovely Single room desperate for friendly guest,83565990,Lucas,,Dublin City,53.35430275651623,-6.293436086486734,Private room,26,1,3,2016-08-29,0.47,1,0
13833899,Private rooms in modern family home,45833627,Sarah,,Dublin City,53.38091961687067,-6.188490516103522,Private room,49,1,14,2016-10-31,1.88,5,361
16648198,Private room and bus stop in front,91053976,Francismar,,Dublin City,53.36524077239741,-6.293559752562516,Private room,40,2,0,,,3,51
6653964,Cozy Central City Accommodation,30475505,Kathi,,Dublin City,53.35081259907402,-6.253104777137544,Private room,69,1,10,2016-11-27,0.68,1,62
10569766,The Lost Boathouse and Garden,9429894,Paul,,Dublin City,53.34230400885286,-6.217168745399802,Entire home/apt,210,3,2,2016-06-11,0.23,5,0
3180579,Cosy light filled Apartment,16127611,Rob,,Dublin City,53.32292987728195,-6.272023383190131,Entire home/apt,70,3,48,2016-11-23,1.47,2,3
11946035,Cozy and modern flat with nice view,47173697,Jonas,,Dublin City,53.34922999730581,-6.230981351817827,Private room,50,1,1,2016-03-31,0.09,1,0
13617211,Cosy apt. in the heart of Dublin City Centre,19614440,Aoife,,Dublin City,53.340822819744616,-6.277731371736845,Entire home/apt,70,1,5,2016-11-06,0.72,1,301
10881092,Cosy one bedroom flat,14511761,Daniele,,Dublin City,53.332809850179466,-6.236925664543281,Entire home/apt,70,1,6,2016-03-25,0.49,1,0
14207048,2 Bed available at Stoneybatter city centre!,24729511,Alberto,,Dublin City,53.36219365882101,-6.277022727390757,Shared room,17,2,0,,,8,258
11110458,Stunning 2-bed in heart of Dublin,7441481,Gary,,Dublin City,53.34411081603686,-6.266950671962626,Entire home/apt,150,1,70,2017-02-07,6.03,5,231
11274319,Rathmines Penthouse,32752955,Andrew,,Dublin City,53.326731065429826,-6.266653176266205,Private room,80,1,0,,,1,287
17008722,Student Residence / Hostel Style,5426669,Bruna,,Dublin City,53.34515606273363,-6.263089588796756,Private room,120,2,0,,,7,14
11782221,Central Dublin Victorian Cottage,19325587,Aoife,,Dublin City,53.3559350940317,-6.270009428388362,Entire home/apt,159,5,15,2017-01-01,1.96,2,24
13797447,Quiet town house in the centre of Dublin city.,81110539,Malachy,,Dublin City,53.34770205214701,-6.2729127197778345,Entire home/apt,133,2,26,2017-02-05,3.59,1,96
13812067,Spacious bedroom with private terrasse & bathroom,27888100,Olivier,,Dublin City,53.33326376576951,-6.270441358990298,Private room,75,2,7,2016-09-12,0.97,1,0
7052192,2 bed 2 bathroom apartment,36365305,Jackie & Karen,,Dublin City,53.36733482120551,-6.218652810803877,Entire home/apt,120,2,58,2017-01-22,3.12,2,306
13470735,Single bed in a shared room / city center,77058640,Jakub,,Dublin City,53.3561423824619,-6.265256530938904,Shared room,20,1,4,2016-12-10,0.52,1,0
14469216,*City Centre - Double Bed*,28446113,Koolink,,Dublin City,53.356353116592274,-6.267407524624765,Private room,49,1,15,2017-02-13,3.08,2,80
12339299,Private Cozy Room in a nice are of,66606008,Sebastian,,Dublin City,53.343556529887366,-6.296411100169273,Private room,50,1,0,,,1,361
16582760,Perfect Spot Dublin,12235972,Gen,,Dublin City,53.34894626120883,-6.267950487767999,Private room,55,3,7,2017-02-16,5.12,1,47
13404267,Bright room in historic building,33689795,Catherine,,Dublin City,53.343224792504664,-6.263182708636116,Private room,85,1,26,2017-02-06,4.38,1,40
1296492,"Charming & clean - Dublin, Aviva",4580868,Bren & Fer,,Dublin City,53.33837144502324,-6.224110064390375,Private room,48,2,48,2016-11-20,1.19,1,80
13238633,In Sandymount D4,37708442,Marie,,Dublin City,53.33293655537673,-6.2182425893468825,Entire home/apt,120,2,13,2016-08-21,1.60,1,0
9914481,A place to stay! (well located),49639055,Sofia,,Dublin City,53.33862474957725,-6.27498719726228,Private room,45,1,41,2017-02-05,2.96,2,20
13215294,The best of both worlds.,5563501,Janice,,Dublin City,53.365232515465316,-6.220124465865799,Entire home/apt,89,2,13,2017-01-01,1.56,1,42
4456810,Comfy apt in southwest city,9448593,Ciarán,,Dublin City,53.33942871922614,-6.306556752814571,Private room,48,2,3,2015-06-15,0.13,2,321
11671232,Habitacion Doble en Dublin centro,61964400,Christian,,Dublin City,53.32957940615757,-6.260705142687262,Private room,130,1,0,,,1,363
14534791,Nice Double Room in Historic District,40382548,Christian,,Dublin City,53.337251979956136,-6.311803376826696,Private room,42,3,2,2017-01-07,0.34,1,49
12142737,LARGE 2 BED CENTRAL DUBLIN APT6,28534443,Joe & Alex,,Dublin City,53.34707871622433,-6.278230203092543,Entire home/apt,225,4,4,2017-01-03,1.22,4,350
910621,Stylish 2bed Cottage 15 mins walk from city centre,1519317,Kathy,,Dublin City,53.341539329496676,-6.296476905127919,Private room,55,2,19,2017-01-01,0.41,2,46
13748376,Temple Bar,80525792,Giulia,,Dublin City,53.344538916866945,-6.264842070364539,Private room,80,1,21,2017-01-29,2.89,2,39
12060826,2 Bed Ballsbridge flat with parking,64607162,Bea,,Dublin City,53.33315239433394,-6.2317041697455045,Entire home/apt,110,2,30,2017-01-26,2.92,1,62
11201562,A View to Remember in Grand Canal Dock,3829882,Jess,,Dublin City,53.34388868507502,-6.233645610574381,Private room,78,3,24,2017-01-13,3.44,1,26
5392522,Cosy 2 bedroom in heart of the City,15996144,Patrick,,Dublin City,53.34352436371918,-6.276756437000423,Entire home/apt,85,3,106,2017-02-05,4.42,5,110
13568163,Historic Period Property - Apartment (No3),66040510,Patrick,,Dublin City,53.34975592803154,-6.259574672461792,Entire home/apt,300,1,46,2017-02-12,6.08,7,114
15157421,Suburbian Luxury 15 Minutes to town,70154490,Gavin & Emma,,Dublin City,53.31101893266327,-6.280983426435111,Entire home/apt,80,1,2,2016-12-11,0.54,12,131
11933384,Contemporary Home in quiet suburb of Dublin,63700290,Seán,,Dublin City,53.37639413779602,-6.186995246133146,Private room,38,1,0,,,1,0
12126387,Private room close to city centre,27889709,Aoife,,Dublin City,53.338784830421616,-6.28041894442339,Private room,55,1,6,2016-06-29,0.63,1,139
13191350,Accommodation Double Room close by the Airport,62777287,Dayene,,Dublin City,53.399624797560364,-6.265159228774496,Private room,45,1,1,2016-07-25,0.14,5,349
6375611,Wonderful and spacious family home,29093808,Clara,,Dublin City,53.36344073125068,-6.201326879784033,Entire home/apt,270,5,6,2016-08-06,0.30,1,254
8226976,Amazing location in Dublin City!,850282,Anastasia,,Dublin City,53.35161814188073,-6.259338820980282,Private room,29,1,135,2017-02-02,7.71,9,315
5508129,Two-Bedroom House - Rathmines,23977500,Conor,,Dublin City,53.3229624729564,-6.2734822887046064,Entire home/apt,100,3,8,2015-09-21,0.36,1,0
11831510,BOUTIQUE APARTMENT IN  DUBLIN CITY CENTRE,63039114,Alex&Ran,,Dublin City,53.35382862057751,-6.257204723013846,Entire home/apt,123,1,23,2017-02-15,2.19,14,300
1804494,Entire 2bed townhouse close to City,6650296,Fiona,,Dublin City,53.3623674069215,-6.209166259186456,Entire home/apt,90,6,54,2016-11-28,1.45,1,169
6526670,En suite room in house share 4,15684926,Alfred,,Dublin City,53.36494957916539,-6.2561316007635455,Private room,36,2,1,2015-09-07,0.06,4,48
14665958,Double cosy & quiet bedroom in the heart of Dublin,91115950,Nacho,,Dublin City,53.34725346974605,-6.2635730916757275,Private room,70,1,16,2017-02-05,3.24,1,289
5605620,"Sunny family home with wifi, Dublin",11240408,Ruth,,Dublin City,53.362842685640224,-6.282017385540991,Entire home/apt,111,5,11,2017-01-22,0.55,1,31
3295492,Comfortable Room in Stoneybatter,275555,Jonathan,,Dublin City,53.358418826973185,-6.279766079799093,Private room,28,1,16,2017-01-30,0.50,4,0
15838921,A home over New Year's Eve,102580548,Timon,,Dublin City,53.33187415855956,-6.259958435239096,Private room,45,4,2,2017-01-04,0.63,1,48
15417729,Cozy room Dublin city centre *****,98792712,Maria,,Dublin City,53.3505236547483,-6.245207477838307,Private room,55,2,11,2017-01-21,2.89,2,54
6719721,"Apartment with ""The Guinness View""",25682541,Christian,,Dublin City,53.34340733906572,-6.289936028603553,Entire home/apt,109,1,152,2017-02-05,7.49,6,99
13583555,All Airbnb House - Large Bright Double Room,78323559,Adrienne,,Dublin City,53.380471900420794,-6.226077874434726,Private room,33,1,44,2017-02-12,5.84,5,167
11585793,Ha'penny Apt 1 min walkto Templebar,12181967,Colm,,Dublin City,53.346867313899395,-6.262759099931068,Entire home/apt,185,1,68,2017-01-30,5.85,3,279
13764890,Private bedroom in great location,68193300,Melanie,,Dublin City,53.34759387023743,-6.230566267351436,Private room,60,1,2,2016-07-18,0.27,2,0
13748505,Ballsbridge 3 bed with parking,49690843,Anna,,Dublin City,53.332837440858505,-6.235158759963552,Entire home/apt,188,1,1,2016-08-22,0.17,1,48
15304992,Beautiful apartment by the docks,3411848,Bastien,,Dublin City,53.34917661465823,-6.246326760473178,Entire home/apt,95,2,5,2016-11-27,1.21,1,324
10586406,St.Patricks-Twin room Dublin 8!,3886706,Giorgio,,Dublin City,53.34258179760245,-6.289800544832721,Private room,200,3,0,,,10,2
8915234,Charming house in Dublin's heart,46625309,David,,Dublin City,53.3437585515329,-6.274010431293178,Private room,50,1,39,2016-12-10,4.47,1,0
15417736,Elegant Apartment overlooking 32 acres of parkland,75916230,Collette,,Dublin City,53.32614319259521,-6.239124990952775,Entire home/apt,150,1,5,2017-02-12,1.24,3,146
16288050,Cozy 1BR w. mezzanine floor in the heart of Dublin,4496313,Karl,,Dublin City,53.34600037138394,-6.253372138574519,Entire home/apt,125,2,2,2017-02-12,1.25,1,280
14879030,Ideal for the solo traveller,26749960,Karol,,Dublin City,53.367705613667624,-6.249916916948993,Private room,65,2,6,2016-11-14,1.23,2,355
14895421,New Double Room on Suite 40 reviews,15223671,Colm,,Dublin City,53.38235965869483,-6.23943475283348,Private room,55,4,0,,,5,134
8167813,Lovely room in the heart of Dublin,1938625,Francisco N Kyle,,Dublin City,53.34925588387098,-6.276918096564107,Private room,31,1,100,2017-02-01,5.68,1,141
13240636,Double Bed in Dublin City Centre,33841427,Gordon,,Dublin City,53.34734549471042,-6.253824820406018,Private room,95,2,13,2016-12-03,1.48,1,209
16009541,Designer house perfect for a Christmas break,28393785,Vincent,,Dublin City,53.3219076356409,-6.255188862030829,Entire home/apt,400,7,0,,,5,158
7948611,LA ROCHELLE,41916141,Ahmet,,Dublin City,53.34268965861142,-6.271248996818467,Private room,55,1,1,2015-10-11,0.06,1,0
14289228,"Cosy, warm apartment  in Dublin City Centre",50054930,Joseph,,Dublin City,53.34127683049495,-6.231562816167326,Entire home/apt,95,2,9,2017-01-01,1.62,1,11
14846285,Large 2 bed with Parking near Guinness Storehouse,31284582,Paul,,Dublin City,53.343834819670725,-6.290956680034223,Entire home/apt,90,1,17,2017-01-29,3.47,25,8
6474049,"Aungier Street, Dublin 2",29087610,David,,Dublin City,53.34164472369553,-6.26497591806045,Entire home/apt,110,3,44,2017-02-17,2.15,11,167
12142926,LARGE DUBLIN CITY CENTRE 2 BED APT26,28534443,Joe & Alex,,Dublin City,53.34651500457593,-6.279341688897341,Entire home/apt,245,5,28,2017-02-12,2.67,4,299
11520349,Central Penthouse 360° Terrace View,60731721,Roberto And Marta,,Dublin City,53.35243061560692,-6.261917724893596,Entire home/apt,160,2,2,2017-01-01,0.23,2,143
11618646,Choice Apt for 4 + city bus outside,15924939,Helga,,Dublin City,53.32888920581436,-6.292685744262785,Entire home/apt,90,3,24,2017-01-02,2.14,4,284
8629305,Perfect 1 bedroom city centre apt,38782463,Nicole,,Dublin City,53.34201180592178,-6.275173720273626,Entire home/apt,130,3,41,2017-01-03,2.48,1,310
2935136,Amazing Central City/ Park location,14858447,Al,,Dublin City,53.34774149275085,-6.343940275023715,Private room,70,7,15,2015-08-23,0.46,2,106
12339563,"Nice room, 10mins to city or beach",15502390,Eimear,,Dublin City,53.319137930897824,-6.216025835864224,Private room,70,4,8,2016-08-28,0.86,1,89
16025986,Amazing Grand Canal View Penthouse,70819818,Henry,,Dublin City,53.34273882426044,-6.239496762385748,Entire home/apt,300,1,0,,,3,257
6834535,Unique apartment | TEMPLE BAR | ON THE RIVER,3244025,Garrett,,Dublin City,53.34491503521473,-6.269532954321966,Entire home/apt,200,1,97,2017-02-14,6.01,2,220
8522094,Comfy room near CCD in a nice area,1130726,Paulo,,Dublin City,53.348935968896164,-6.232686426808722,Private room,49,1,55,2016-12-15,3.23,1,62
17012260,Traditional Artisan Cottage beside Phoenix Park,114056707,Paul,,Dublin City,53.35293181725735,-6.295185344455617,Entire home/apt,65,3,0,,,1,109
13814160,City centre homey apartment,81329793,Jonathan And Ania,,Dublin City,53.35980686394998,-6.258286385688406,Private room,75,2,17,2016-12-20,2.35,1,21
8604073,Warm Central Space for Four,45269877,Peter,,Dublin City,53.339106149468286,-6.226246004994407,Entire home/apt,145,2,0,,,2,0
7784872,PRIME CITY CENTER - 2 BEDROOM,10019988,Pankaj,,Dublin City,53.34723637075747,-6.256393088553197,Entire home/apt,130,2,27,2017-02-13,2.11,6,113
13584812,Cosy Flat Shared B1 - In the heart of City Centre,47251894,MyAccommod,,Dublin City,53.35818772062249,-6.2482910795648845,Shared room,25,1,2,2016-09-20,0.37,15,345
12400367,Quiet in the City Center-Designer Luxury,526772,Liam,,Dublin City,53.346527644103794,-6.279487173448972,Entire home/apt,119,3,57,2017-02-15,6.81,4,243
3770752,Central Dublin Comfy Victorian Charm,19325587,Aoife,,Dublin City,53.35446189196182,-6.270763372463448,Private room,69,3,129,2017-02-07,4.17,2,40
12965620,Cozy Double Bedroom in lovely Dublin City cottage,70799129,Sinead,,Dublin City,53.31649194299011,-6.292790955776778,Private room,47,1,0,,,2,0
9046466,Double Room with private ensuite,483760,Anna,,Dublin City,53.32875312434363,-6.260901603459832,Private room,100,1,0,,,1,0
8866250,"Bright, Quiet Room in Modern House",3018810,Max,,Dublin City,53.32888773399913,-6.254175757072215,Private room,60,5,2,2017-01-01,0.15,1,0
4671940,Charming 2 Bedroom Mezzanine Apt.,9191034,Gerta,,Dublin City,53.38391254930879,-6.212582666530167,Entire home/apt,120,2,22,2016-08-11,0.83,2,2
13846989,"Good Apartment, Location & Value",81747381,Darren,,Dublin City,53.32974855067603,-6.2862166844496326,Entire home/apt,80,1,15,2017-02-12,2.13,1,3
15387093,Hidden gem nestled in the centre of the city,7441481,Gary,,Dublin City,53.33630715512563,-6.2643832293312585,Entire home/apt,219,2,18,2017-02-05,4.09,5,130
2275065,"Beautiful home, best address.",8185903,Nicola And Eamon,,Dublin City,53.325460172272784,-6.218772676660785,Entire home/apt,220,2,38,2016-12-28,1.07,1,21
13339105,Cosy apartment in a very heart of Dublin city.,75545678,Ruta,,Dublin City,53.35640620716108,-6.272597574616408,Entire home/apt,64,2,2,2016-07-18,0.27,1,0
6670810,Duplex apartment # 3 beds,33421590,Alexandre&Monica,,Dublin City,53.35733114534211,-6.247004899166646,Shared room,85,1,23,2016-11-06,1.12,4,339
14911976,"Access to Dublin City, M50  warm friendly house",93666507,Terri,,Dublin City,53.33187967182164,-6.3608466282486225,Private room,30,1,13,2016-11-30,2.38,3,141
10602986,1 Studio Apt Dublin 7,34191831,Silvia,,Dublin City,53.35299638148164,-6.295242775341301,Entire home/apt,80,3,5,2016-10-19,0.57,1,167
13404659,Cozy Private Bedroom @Guinness Storehouse,13975619,Sabrina,,Dublin City,53.33997884468086,-6.2885031558911075,Private room,50,1,8,2016-12-12,0.98,1,63
178860,Georgian House in Heart of City Ctr,856312,Danielle,,Dublin City,53.332815579430395,-6.268212452971303,Private room,48,2,194,2017-02-13,3.57,2,268
15723605,North Circular Road,95247670,Celine,,Dublin City,53.35489271741502,-6.293252383588825,Entire home/apt,80,1,0,,,6,128
5245432,4 Pavillion View,21989078,Ken,,Dublin City,53.3266949360476,-6.264421770457864,Entire home/apt,250,1,27,2015-12-08,1.14,8,271
12257788,"City Centre, 2 Bedroomed Apartment",66006396,Aisling,,Dublin City,53.34757121367534,-6.262241289831612,Entire home/apt,200,3,17,2016-08-29,2.05,1,125
13896192,Chic city centre apartment,68128626,Aisling,,Dublin City,53.34366647150542,-6.269283616066406,Entire home/apt,117,2,32,2017-02-12,4.38,1,228
16009732,Central Dublin 3 bed Luxury Apt,2163000,James,,Dublin City,53.34476219494699,-6.249782806048587,Entire home/apt,239,1,3,2017-02-06,0.96,5,221
16042501,ConnollyStation/New Modern Apt,54677135,Al,,Dublin City,53.35443337767875,-6.244966695951653,Private room,70,1,12,2017-02-12,6.55,2,73
2449837,"High end apartment, great location!",12514170,Patrick,,Dublin City,53.348560860179376,-6.2285566331279085,Entire home/apt,322,2,9,2016-06-06,0.25,1,167
17023897,Bright and modern flat close to city center,3670140,Paulina,,Dublin City,53.36363551971572,-6.248063648640697,Private room,75,1,0,,,2,6
14609496,"Newly decorated, converted attic near city centre!",27605535,Sheila,,Dublin City,53.36426979654846,-6.3075294780982025,Private room,27,7,2,2016-11-21,0.43,1,47
14469656,Shared Private Room for 4 in Dublin City,30871651,Plinio,,Dublin City,53.360958015059964,-6.269123295546597,Private room,65,1,0,,,4,48
15253936,Beautiful things in little packages,69410066,Laurence,,Dublin City,53.33200762013534,-6.2714159319745075,Entire home/apt,81,1,17,2017-01-22,3.67,7,263
13601320,Large Double Room En-Suite (4) in a Period House,31863961,Soren,,Dublin City,53.36443123533679,-6.259089131246249,Private room,42,1,6,2017-02-05,0.79,4,148
15944240,Nice private room for Dec and Jan,52709376,Juracy Antunes,,Dublin City,53.34979411537928,-6.281635783963576,Private room,40,3,2,2017-01-07,1.22,3,9
7670318,"Entire home/apt, Rathmines",40272264,Sarah,,Dublin City,53.32865028450589,-6.2686215039541695,Entire home/apt,100,3,6,2016-07-24,0.34,1,0
13421095,Double Bed&Private Bathroom&Balcony&Dublin Centre,72768467,Robert & Marius,,Dublin City,53.35193555080169,-6.255875187060571,Private room,46,1,62,2017-02-11,7.56,2,34
15927865,Fantastic location for this cozy bedroom,100866891,Billy,,Dublin City,53.347919558537015,-6.267130079415941,Private room,48,1,26,2017-02-05,8.57,2,141
7064136,Detached House overlooking park,36199292,Paul,,Dublin City,53.34164019718748,-6.225456175142442,Entire home/apt,250,6,4,2016-04-01,0.22,1,0
14977616,Cosy Room in Lovely Cottage,57489063,Kathleen,,Dublin City,53.3127727182493,-6.264922706034102,Private room,52,1,1,2016-09-22,0.20,1,166
2600030,Beautiful city Victorian house,13314171,Brigid,,Dublin City,53.318128791521396,-6.256894677387224,Private room,65,2,80,2016-10-17,2.35,1,0
15574925,Double room in Docklands Flat,89152814,John,,Dublin City,53.3461061561865,-6.246992517983776,Private room,43,1,1,2017-01-01,0.61,1,8
9783893,Ensuite GC Dock with River Views,16589922,Alice & Carlos,,Dublin City,53.34485932141869,-6.237235105868975,Private room,98,2,13,2016-12-19,0.90,3,0
12929631,"Cosy Room, in Heart of old Dublin",5905006,Felim,,Dublin City,53.33866961069249,-6.30508716305602,Private room,90,1,0,,,1,178
14682717,Very Cozy and Central Room With Ensuite Bathroom,91285292,Markus,,Dublin City,53.344216370592015,-6.234033568823135,Private room,55,3,8,2017-01-29,1.36,1,17
2067000,Quiet Double Bed/Ensuite  Dublin 4,5648283,John,,Dublin City,53.32914707523853,-6.2311663088637905,Private room,50,1,137,2017-01-25,4.90,3,295
15671739,Amazing room in the best location,34093024,Pilar,,Dublin City,53.33157066320969,-6.236173529485925,Private room,65,5,4,2016-10-26,1.03,1,164
16501354,Luxury studio with beautiful en-suite bathroom,22801049,Oly & Zoe,,Dublin City,53.3149274746412,-6.271308906183078,Entire home/apt,95,2,1,2017-01-09,0.73,10,88
10963567,Twin room 1 - Bed 1 in a Cozy Flat,47251894,MyAccommod,,Dublin City,53.361209436166554,-6.272482669019662,Shared room,25,1,4,2016-12-19,0.35,15,347
16403060,Bright City Centre Georgian apart off O'Connell St,31284582,Paul,,Dublin City,53.35535256091341,-6.255840010581269,Entire home/apt,145,1,3,2017-01-29,2.65,25,136
17222760,Nice and Comfortable Double Bedroom to Rent,115974880,Flore,,Dublin City,53.404078021450964,-6.17250959066809,Private room,45,1,0,,,1,81
7326322,Stylish butter brick terraced home,35025079,Karol,,Dublin City,53.352513292640126,-6.288873677072416,Entire home/apt,200,2,19,2017-01-02,1.00,1,339
14469756,Shared Private Room for 2 In Dublin City,30871651,Plinio,,Dublin City,53.36178544738231,-6.269986228941424,Private room,65,1,0,,,4,48
16255614,Spacious two bedroom apartment in Ballsbridge,90743032,Graham,,Dublin City,53.32812562508085,-6.237320791698624,Entire home/apt,150,1,0,,,1,185
12208755,Waterfront Apartment City Centre -(Apt A) -Parking,65658050,Fergus,,Dublin City,53.3471496509727,-6.293609070166571,Entire home/apt,85,1,54,2017-02-18,6.30,3,101
12339833,Comfortable compact dbl room with private bathroom,66184632,Anne,,Dublin City,53.37533995390223,-6.276112347795005,Private room,50,1,36,2016-10-30,3.51,1,3
10586781,St.Patricks-Triple room city center!,3886706,Giorgio,,Dublin City,53.34563592016905,-6.272376792479862,Private room,270,4,1,2016-03-20,0.09,10,2
17107615,Amazing duplex near city center,10544166,Cindy,,Dublin City,53.36755750927708,-6.249364600386641,Entire home/apt,300,2,0,,,1,362
14371492,Double bed private room in great location,88182767,Daniel,,Dublin City,53.334090775662034,-6.2973106755596024,Private room,38,1,3,2016-08-29,0.48,1,0
9918231,Twin Bedrooms in a great locatlization,22808200,Rafael,,Dublin City,53.34851667363349,-6.281087893855709,Private room,44,1,22,2016-10-29,3.14,2,140
9554563,80.City Apt next to Jameson Distillery,45216194,Flora,,Dublin City,53.3491339242573,-6.275521030837384,Entire home/apt,155,2,59,2017-01-29,4.08,11,246
10652332,Lovely family home with big garden,55009510,Natasha,,Dublin City,53.3731218317868,-6.200504580748585,Entire home/apt,150,1,7,2016-09-25,0.67,1,302
14437025,Cosy and private double room,24446052,Jennifer,,Dublin City,53.36477889537482,-6.292917027028134,Private room,50,2,17,2017-01-02,2.93,1,159
13334300,Master bedroom with massive comfy bed,22150065,Brian,,Dublin City,53.36813238230405,-6.2586439310838875,Private room,45,1,20,2017-02-03,2.36,29,349
5671611,Cosy Home; Sleeps 10. City 15 minutes walk,200189,Simon,,Dublin City,53.35451290170159,-6.270750707988929,Entire home/apt,212,2,5,2017-02-04,0.58,6,294
592536,"Friendly home ,long stays welcome",2861490,Barbara,,Dublin City,53.31393634223147,-6.297111236801517,Private room,36,3,75,2016-11-21,1.34,3,28
5748512,Lovely apartment with Dublin views,28680115,Chloe,,Dublin City,53.32722843016121,-6.253520272911534,Entire home/apt,100,2,6,2016-06-19,0.26,1,0
13486790,Spacious Double Bedroom in great location. D2,6260452,Dayana,,Dublin City,53.3384065987305,-6.248522174698973,Private room,65,2,4,2016-09-12,0.51,1,0
5254262,Amazing period property #5,27196622,Philip,,Dublin City,53.32560585641762,-6.277094595658475,Private room,55,10,31,2017-02-12,1.27,4,169
3112537,Central Lux 2Bedroom Loft Apartment,13496731,Anastazio,,Dublin City,53.364007239518514,-6.245748410903728,Private room,49,1,252,2016-12-21,7.57,2,268
13568712,CENTRAL LOCATION - 1 BEDROOM APARTMENT,76701241,Kathleen,,Dublin City,53.34597121568397,-6.284167826558129,Entire home/apt,100,1,36,2017-02-12,4.56,1,63
10963673,Your Home in Dublin 1,26220773,Stefania,,Dublin City,53.35431467019016,-6.266258386584422,Entire home/apt,90,3,4,2017-01-02,0.53,1,312
15420125,"D. room, private bathroom, walk to city centre",75660104,Jimmy,,Dublin City,53.36037164517121,-6.274430457061998,Private room,90,2,2,2017-01-08,0.54,1,179
13273818,3 min walk from Temple Bar! City centre location!,5348020,Daniel,,Dublin City,53.346853108342785,-6.267111802792872,Private room,76,1,27,2017-02-06,3.13,1,30
9243601,Prime location -Dublin,31508148,Carmel,,Dublin City,53.30684031265569,-6.276817973156751,Private room,65,2,7,2016-11-13,0.48,4,304
2280160,City Centre: Ha' Penny Bridge View3,3765692,Giuseppe,,Dublin City,53.3482616991257,-6.262694929986529,Entire home/apt,130,2,54,2016-12-26,1.49,5,335
6458084,Single Comfortable Room in Dublin Centre,9302174,IvelinaDoicheva,,Dublin City,53.353930053706144,-6.283051754015294,Private room,60,5,24,2016-10-29,1.16,4,359
13503209,GiorgioM,24613482,Giorgio Maria,,Dublin City,53.33728279189094,-6.297608293731507,Private room,45,1,5,2016-08-21,0.65,3,279
2820839,Beautiful Room in Parkside Retreat,14430869,Paula,,Dublin City,53.3628303723088,-6.307712059705944,Private room,38,3,21,2016-12-05,1.10,1,266
6097656,14 Pavillion View,21989078,Ken,,Dublin City,53.32640515546676,-6.2659567986121605,Entire home/apt,250,1,12,2016-09-25,0.55,8,0
17042560,Large 2 Bedroom apartment in Ballsbridge,11548961,Lucy,,Dublin City,53.3276303087448,-6.240089073956564,Entire home/apt,200,2,0,,,1,99
16960264,Quiet flat in the center of Georgian Dublin,113405824,Fagner,,Dublin City,53.33212207259458,-6.2566941165799,Entire home/apt,250,4,0,,,1,17
10652412,2 BEDROOM PRIME CITY CENTRE,10019988,Pankaj,,Dublin City,53.348250995360615,-6.255045333735375,Entire home/apt,130,2,69,2017-02-16,5.27,6,108
2525968,Townhouse/free parking/ safe area,11902183,Moira,,Dublin City,53.3160813787082,-6.285286871538442,Private room,58,1,20,2016-12-03,0.60,4,31
871174,Waterloo B&B Twin Room with adjacent bathroom,4592908,Louise,,Dublin City,53.367772071578074,-6.208099143028348,Private room,18,1,70,2017-01-08,1.46,3,176
5458677,Just Renovated 1bedApt Heart Ofcity,26224119,Lloyd,,Dublin City,53.35417665216069,-6.258271847806104,Entire home/apt,70,1,114,2017-02-13,4.81,10,317
15993647,King Bed in the City Centre of Dublin,47485592,Jose & Leti,,Dublin City,53.34816309756102,-6.278812163058768,Private room,175,3,0,,,2,100
7850803,"Beautiful Bright Room, Water View",41369675,Chloe,,Dublin City,53.3428102754889,-6.239815871655311,Private room,85,4,8,2016-09-30,0.46,3,84
5579227,Dublin close to city sleeps 1 or 2,26948043,Catherine,,Dublin City,53.381879729217175,-6.194368526489719,Private room,35,1,79,2017-02-05,3.37,3,359
4852503,Double Bedroom in Historic location,12688304,Eddie,,Dublin City,53.34130572241867,-6.27996500121907,Private room,54,4,114,2017-02-14,4.41,2,190
16157498,Modern Apartment near Convention Centre & 3Arena,103989974,Fernanda And Douglas,,Dublin City,53.35444575841744,-6.2288584487357195,Private room,53,1,13,2017-02-15,5.06,1,54
